# Wavelength/micron    Sv_model_1   Sv_model_2  ...
5.901603e+02 3.181282e+20 0.000000e+00 3.181254e+20 
5.956210e+02 3.080464e+20 0.000000e+00 3.080435e+20 
6.011322e+02 2.982699e+20 0.000000e+00 2.982674e+20 
6.066944e+02 2.887893e+20 0.000000e+00 2.887868e+20 
6.123081e+02 2.795956e+20 0.000000e+00 2.795933e+20 
6.179737e+02 2.706799e+20 0.000000e+00 2.706775e+20 
6.236918e+02 2.620337e+20 0.000000e+00 2.620316e+20 
6.294627e+02 2.536489e+20 0.000000e+00 2.536474e+20 
6.352871e+02 2.455174e+20 0.000000e+00 2.455154e+20 
6.411653e+02 2.376346e+20 0.000000e+00 2.376326e+20 
6.470979e+02 2.299967e+20 0.000000e+00 2.299950e+20 
6.530854e+02 2.225960e+20 0.000000e+00 2.225944e+20 
6.591284e+02 2.154254e+20 0.000000e+00 2.154239e+20 
6.652272e+02 2.084780e+20 0.000000e+00 2.084765e+20 
6.713825e+02 2.017470e+20 0.000000e+00 2.017456e+20 
6.775947e+02 1.952259e+20 0.000000e+00 1.952246e+20 
6.838644e+02 1.889084e+20 0.000000e+00 1.889071e+20 
6.901921e+02 1.827881e+20 0.000000e+00 1.827869e+20 
6.965784e+02 1.768593e+20 0.000000e+00 1.768581e+20 
7.030238e+02 1.711160e+20 0.000000e+00 1.711149e+20 
7.095288e+02 1.655527e+20 0.000000e+00 1.655519e+20 
7.160939e+02 1.601639e+20 0.000000e+00 1.601628e+20 
7.227199e+02 1.549456e+20 0.000000e+00 1.549445e+20 
7.294071e+02 1.498938e+20 0.000000e+00 1.498929e+20 
7.361563e+02 1.450031e+20 0.000000e+00 1.450023e+20 
7.429678e+02 1.402683e+20 0.000000e+00 1.402675e+20 
7.498424e+02 1.356842e+20 0.000000e+00 1.356834e+20 
7.567806e+02 1.312459e+20 0.000000e+00 1.312452e+20 
7.637830e+02 1.269487e+20 0.000000e+00 1.269481e+20 
7.708502e+02 1.227881e+20 0.000000e+00 1.227874e+20 
7.779828e+02 1.187595e+20 0.000000e+00 1.187589e+20 
7.851814e+02 1.148589e+20 0.000000e+00 1.148582e+20 
7.924466e+02 1.110819e+20 0.000000e+00 1.110813e+20 
7.997790e+02 1.074248e+20 0.000000e+00 1.074245e+20 
8.071793e+02 1.038835e+20 0.000000e+00 1.038830e+20 
8.146480e+02 1.004561e+20 0.000000e+00 1.004555e+20 
8.221859e+02 9.714063e+19 0.000000e+00 9.714017e+19 
8.297935e+02 9.393281e+19 0.000000e+00 9.393241e+19 
8.374714e+02 9.082878e+19 0.000000e+00 9.082833e+19 
8.452205e+02 8.782473e+19 0.000000e+00 8.782439e+19 
8.530412e+02 8.491710e+19 0.000000e+00 8.491668e+19 
8.609343e+02 8.210245e+19 0.000000e+00 8.210215e+19 
8.689004e+02 7.937748e+19 0.000000e+00 7.937709e+19 
8.769403e+02 7.673903e+19 0.000000e+00 7.673876e+19 
8.850545e+02 7.418409e+19 0.000000e+00 7.418370e+19 
8.932438e+02 7.170980e+19 0.000000e+00 7.170950e+19 
9.015089e+02 6.931341e+19 0.000000e+00 6.931346e+19 
9.098504e+02 6.699202e+19 0.000000e+00 6.699171e+19 
9.182692e+02 6.474576e+19 0.000000e+00 6.474546e+19 
9.267658e+02 6.257441e+19 0.000000e+00 6.257418e+19 
9.353411e+02 6.047563e+19 0.000000e+00 6.047540e+19 
9.439957e+02 5.844703e+19 0.000000e+00 5.844683e+19 
9.527304e+02 5.648633e+19 0.000000e+00 5.648613e+19 
9.615459e+02 5.459127e+19 0.000000e+00 5.459109e+19 
9.704429e+02 5.275971e+19 0.000000e+00 5.275952e+19 
9.794223e+02 5.098954e+19 0.000000e+00 5.098937e+19 
9.884848e+02 4.927876e+19 0.000000e+00 4.927860e+19 
9.976312e+02 4.762538e+19 0.000000e+00 4.762524e+19 
1.006862e+03 4.602753e+19 0.000000e+00 4.602738e+19 
1.016179e+03 4.448335e+19 0.000000e+00 4.448322e+19 
1.025581e+03 4.299107e+19 0.000000e+00 4.299094e+19 
1.035071e+03 4.154893e+19 0.000000e+00 4.154881e+19 
1.044648e+03 4.015519e+19 0.000000e+00 4.015508e+19 
1.054314e+03 3.880823e+19 0.000000e+00 3.880812e+19 
1.064070e+03 3.750648e+19 0.000000e+00 3.750638e+19 
1.073915e+03 3.624843e+19 0.000000e+00 3.624833e+19 
1.083852e+03 3.503261e+19 0.000000e+00 3.503252e+19 
1.093881e+03 3.385761e+19 0.000000e+00 3.385752e+19 
1.104002e+03 3.272204e+19 0.000000e+00 3.272196e+19 
1.114218e+03 3.162461e+19 0.000000e+00 3.162453e+19 
1.124527e+03 3.056401e+19 0.000000e+00 3.056394e+19 
1.134932e+03 2.953903e+19 0.000000e+00 2.953895e+19 
1.145434e+03 2.854846e+19 0.000000e+00 2.854844e+19 
1.156032e+03 2.759131e+19 0.000000e+00 2.759136e+19 
1.166729e+03 2.667143e+19 0.000000e+00 2.667133e+19 
1.177525e+03 2.579405e+19 0.000000e+00 2.579393e+19 
1.188420e+03 2.495587e+19 0.000000e+00 2.495574e+19 
1.199416e+03 2.415399e+19 0.000000e+00 2.415390e+19 
1.210515e+03 2.338581e+19 0.000000e+00 2.338582e+19 
1.221715e+03 2.264886e+19 0.000000e+00 2.264873e+19 
1.233020e+03 2.194082e+19 0.000000e+00 2.194086e+19 
1.244429e+03 2.125965e+19 0.000000e+00 2.125951e+19 
1.255943e+03 2.060344e+19 0.000000e+00 2.060349e+19 
1.267564e+03 1.997039e+19 0.000000e+00 1.997021e+19 
1.279293e+03 1.935885e+19 0.000000e+00 1.935887e+19 
1.291130e+03 1.876736e+19 0.000000e+00 1.876746e+19 
1.303077e+03 1.819448e+19 0.000000e+00 1.819459e+19 
1.315134e+03 1.764547e+19 0.000000e+00 1.764555e+19 
1.327303e+03 1.712873e+19 0.000000e+00 1.712854e+19 
1.339584e+03 1.664069e+19 0.000000e+00 1.664055e+19 
1.351979e+03 1.617933e+19 0.000000e+00 1.617927e+19 
1.364489e+03 1.574243e+19 0.000000e+00 1.574243e+19 
1.377114e+03 1.532801e+19 0.000000e+00 1.532792e+19 
1.389857e+03 1.493426e+19 0.000000e+00 1.493429e+19 
1.402717e+03 1.455944e+19 0.000000e+00 1.455933e+19 
1.415696e+03 1.420197e+19 0.000000e+00 1.420201e+19 
1.428795e+03 1.386042e+19 0.000000e+00 1.386022e+19 
1.442016e+03 1.353345e+19 0.000000e+00 1.353347e+19 
1.455359e+03 1.321981e+19 0.000000e+00 1.322006e+19 
1.468825e+03 1.291824e+19 0.000000e+00 1.291812e+19 
1.482416e+03 1.263044e+19 0.000000e+00 1.263048e+19 
1.496132e+03 1.235932e+19 0.000000e+00 1.235918e+19 
1.509976e+03 1.210472e+19 0.000000e+00 1.210466e+19 
1.523947e+03 1.186630e+19 0.000000e+00 1.186626e+19 
1.538048e+03 1.164379e+19 0.000000e+00 1.164373e+19 
1.552280e+03 1.143691e+19 0.000000e+00 1.143691e+19 
1.566643e+03 1.124549e+19 0.000000e+00 1.124539e+19 
1.581139e+03 1.106930e+19 0.000000e+00 1.106930e+19 
1.595769e+03 1.090815e+19 0.000000e+00 1.090806e+19 
1.610534e+03 1.076193e+19 0.000000e+00 1.076205e+19 
1.625436e+03 1.063055e+19 0.000000e+00 1.063048e+19 
1.640476e+03 1.051387e+19 0.000000e+00 1.051319e+19 
1.655656e+03 1.041205e+19 0.000000e+00 1.041231e+19 
1.670975e+03 1.032177e+19 0.000000e+00 1.032180e+19 
1.686437e+03 1.023802e+19 0.000000e+00 1.023805e+19 
1.702041e+03 1.016053e+19 0.000000e+00 1.016048e+19 
1.717790e+03 1.008887e+19 0.000000e+00 1.008881e+19 
1.733684e+03 1.002262e+19 0.000000e+00 1.002257e+19 
1.749726e+03 9.961455e+18 0.000000e+00 9.961376e+18 
1.765916e+03 9.905031e+18 0.000000e+00 9.904987e+18 
1.782256e+03 9.853015e+18 0.000000e+00 9.852922e+18 
1.798747e+03 9.805078e+18 0.000000e+00 9.805034e+18 
1.815390e+03 9.760922e+18 0.000000e+00 9.760780e+18 
1.832188e+03 9.720258e+18 0.000000e+00 9.720211e+18 
1.849141e+03 9.682798e+18 0.000000e+00 9.682877e+18 
1.866251e+03 9.648185e+18 0.000000e+00 9.648080e+18 
1.883519e+03 9.617865e+18 0.000000e+00 9.617637e+18 
1.900947e+03 9.593476e+18 0.000000e+00 9.593411e+18 
1.918536e+03 9.573994e+18 0.000000e+00 9.573821e+18 
1.936288e+03 9.558411e+18 0.000000e+00 9.558341e+18 
1.954204e+03 9.545758e+18 0.000000e+00 9.545746e+18 
1.972287e+03 9.535038e+18 0.000000e+00 9.534946e+18 
1.990536e+03 9.525174e+18 0.000000e+00 9.525041e+18 
2.008954e+03 9.515257e+18 0.000000e+00 9.515101e+18 
2.027543e+03 9.504327e+18 0.000000e+00 9.504303e+18 
2.046303e+03 9.491353e+18 0.000000e+00 9.491120e+18 
2.065238e+03 9.475349e+18 0.000000e+00 9.475372e+18 
2.084347e+03 9.455380e+18 0.000000e+00 9.455000e+18 
2.103633e+03 9.430560e+18 0.000000e+00 9.430540e+18 
2.123098e+03 9.398767e+18 0.000000e+00 9.398645e+18 
2.142743e+03 9.357833e+18 0.000000e+00 9.357759e+18 
2.162569e+03 9.308117e+18 0.000000e+00 9.308008e+18 
2.182579e+03 9.249805e+18 0.000000e+00 9.249663e+18 
2.202774e+03 9.183166e+18 0.000000e+00 9.183028e+18 
2.223156e+03 9.108484e+18 0.000000e+00 9.108347e+18 
2.243727e+03 9.026058e+18 0.000000e+00 9.025909e+18 
2.264488e+03 8.936210e+18 0.000000e+00 8.936074e+18 
2.285441e+03 8.839278e+18 0.000000e+00 8.839131e+18 
2.306588e+03 8.735605e+18 0.000000e+00 8.735555e+18 
2.327930e+03 8.625545e+18 0.000000e+00 8.625397e+18 
2.349471e+03 8.509413e+18 0.000000e+00 8.508757e+18 
2.371210e+03 8.387803e+18 0.000000e+00 8.387734e+18 
2.393150e+03 8.255641e+18 0.000000e+00 8.255338e+18 
2.415294e+03 8.106025e+18 0.000000e+00 8.106139e+18 
2.437642e+03 7.940389e+18 0.000000e+00 7.940389e+18 
2.460198e+03 7.760515e+18 0.000000e+00 7.760338e+18 
2.482962e+03 7.568139e+18 0.000000e+00 7.568024e+18 
2.505936e+03 7.365029e+18 0.000000e+00 7.364916e+18 
2.529123e+03 7.152944e+18 0.000000e+00 7.152796e+18 
2.552525e+03 6.933544e+18 0.000000e+00 6.933479e+18 
2.576143e+03 6.708430e+18 0.000000e+00 6.708257e+18 
2.599980e+03 6.479176e+18 0.000000e+00 6.479087e+18 
2.624037e+03 6.247252e+18 0.000000e+00 6.247116e+18 
2.648317e+03 6.014025e+18 0.000000e+00 6.014314e+18 
2.672822e+03 5.780648e+18 0.000000e+00 5.780293e+18 
2.697553e+03 5.550091e+18 0.000000e+00 5.549969e+18 
2.722513e+03 5.325371e+18 0.000000e+00 5.325264e+18 
2.747704e+03 5.106042e+18 0.000000e+00 5.105905e+18 
2.773129e+03 4.891793e+18 0.000000e+00 4.891757e+18 
2.798788e+03 4.682310e+18 0.000000e+00 4.682235e+18 
2.824685e+03 4.477370e+18 0.000000e+00 4.477312e+18 
2.850821e+03 4.276804e+18 0.000000e+00 4.276764e+18 
2.877200e+03 4.080459e+18 0.000000e+00 4.080387e+18 
2.903822e+03 3.888231e+18 0.000000e+00 3.888215e+18 
2.930691e+03 3.700080e+18 0.000000e+00 3.699944e+18 
2.957808e+03 3.515999e+18 0.000000e+00 3.516041e+18 
2.985176e+03 3.336041e+18 0.000000e+00 3.336320e+18 
3.012798e+03 3.159963e+18 0.000000e+00 3.159680e+18 
3.040675e+03 2.990130e+18 0.000000e+00 2.990066e+18 
3.068810e+03 2.828945e+18 0.000000e+00 2.828889e+18 
3.097205e+03 2.676027e+18 0.000000e+00 2.675976e+18 
3.125863e+03 2.530852e+18 0.000000e+00 2.530841e+18 
3.154787e+03 2.392950e+18 0.000000e+00 2.392925e+18 
3.183978e+03 2.261882e+18 0.000000e+00 2.261865e+18 
3.213439e+03 2.137246e+18 0.000000e+00 2.137231e+18 
3.243172e+03 2.018679e+18 0.000000e+00 2.018659e+18 
3.273181e+03 1.905849e+18 0.000000e+00 1.905843e+18 
3.303467e+03 1.798443e+18 0.000000e+00 1.798412e+18 
3.334034e+03 1.696176e+18 0.000000e+00 1.696186e+18 
3.364883e+03 1.598795e+18 0.000000e+00 1.598850e+18 
3.396018e+03 1.506031e+18 0.000000e+00 1.505968e+18 
3.427441e+03 1.418103e+18 0.000000e+00 1.418095e+18 
3.459155e+03 1.335350e+18 0.000000e+00 1.335344e+18 
3.491162e+03 1.257445e+18 0.000000e+00 1.257433e+18 
3.523465e+03 1.184057e+18 0.000000e+00 1.184052e+18 
3.556068e+03 1.114878e+18 0.000000e+00 1.114870e+18 
3.588971e+03 1.049631e+18 0.000000e+00 1.049627e+18 
3.622180e+03 9.880598e+17 0.000000e+00 9.880554e+17 
3.655695e+03 9.299287e+17 0.000000e+00 9.299233e+17 
3.689521e+03 8.750200e+17 0.000000e+00 8.750189e+17 
3.723660e+03 8.231358e+17 0.000000e+00 8.231275e+17 
3.758114e+03 7.740936e+17 0.000000e+00 7.740963e+17 
3.792888e+03 7.277246e+17 0.000000e+00 7.277340e+17 
3.827983e+03 6.838614e+17 0.000000e+00 6.838472e+17 
3.863403e+03 6.424582e+17 0.000000e+00 6.424551e+17 
3.899151e+03 6.035083e+17 0.000000e+00 6.035033e+17 
3.935229e+03 5.668858e+17 0.000000e+00 5.668852e+17 
3.971641e+03 5.324605e+17 0.000000e+00 5.324582e+17 
4.008390e+03 5.001091e+17 0.000000e+00 5.001067e+17 
4.045479e+03 4.697146e+17 0.000000e+00 4.697134e+17 
4.082912e+03 4.411657e+17 0.000000e+00 4.411654e+17 
4.120691e+03 4.143557e+17 0.000000e+00 4.143548e+17 
4.158819e+03 3.891843e+17 0.000000e+00 3.891830e+17 
4.197300e+03 3.655561e+17 0.000000e+00 3.655559e+17 
4.236137e+03 3.433806e+17 0.000000e+00 3.433792e+17 
4.275334e+03 3.225717e+17 0.000000e+00 3.225700e+17 
4.314893e+03 3.030488e+17 0.000000e+00 3.030494e+17 
4.354818e+03 2.847258e+17 0.000000e+00 2.847253e+17 
4.395113e+03 2.675151e+17 0.000000e+00 2.675149e+17 
4.435780e+03 2.513489e+17 0.000000e+00 2.513486e+17 
4.476824e+03 2.361639e+17 0.000000e+00 2.361635e+17 
4.518247e+03 2.219006e+17 0.000000e+00 2.219003e+17 
4.560054e+03 2.085031e+17 0.000000e+00 2.085028e+17 
4.602248e+03 1.959189e+17 0.000000e+00 1.959186e+17 
4.644832e+03 1.840985e+17 0.000000e+00 1.840983e+17 
4.687810e+03 1.729957e+17 0.000000e+00 1.729955e+17 
4.731186e+03 1.625669e+17 0.000000e+00 1.625667e+17 
4.774963e+03 1.527711e+17 0.000000e+00 1.527709e+17 
4.819145e+03 1.435698e+17 0.000000e+00 1.435700e+17 
4.863736e+03 1.349268e+17 0.000000e+00 1.349270e+17 
4.908740e+03 1.268138e+17 0.000000e+00 1.268143e+17 
4.954160e+03 1.192070e+17 0.000000e+00 1.192063e+17 
5.000000e+03 1.120735e+17 0.000000e+00 1.120732e+17 
5.046264e+03 1.053819e+17 0.000000e+00 1.053819e+17 
5.092957e+03 9.910327e+16 0.000000e+00 9.910311e+16 
5.140081e+03 9.321068e+16 0.000000e+00 9.321065e+16 
5.187642e+03 8.767901e+16 0.000000e+00 8.767891e+16 
5.235643e+03 8.248493e+16 0.000000e+00 8.248487e+16 
5.284088e+03 7.760675e+16 0.000000e+00 7.760671e+16 
5.332981e+03 7.302420e+16 0.000000e+00 7.302410e+16 
5.382326e+03 6.871843e+16 0.000000e+00 6.871854e+16 
5.432128e+03 6.467193e+16 0.000000e+00 6.467209e+16 
5.482391e+03 6.086822e+16 0.000000e+00 6.086824e+16 
5.533119e+03 5.729478e+16 0.000000e+00 5.729500e+16 
5.584316e+03 5.394274e+16 0.000000e+00 5.394237e+16 
5.635987e+03 5.079706e+16 0.000000e+00 5.079695e+16 
5.688136e+03 4.784413e+16 0.000000e+00 4.784419e+16 
5.740768e+03 4.507117e+16 0.000000e+00 4.507111e+16 
5.793887e+03 4.246638e+16 0.000000e+00 4.246639e+16 
5.847497e+03 4.001879e+16 0.000000e+00 4.001875e+16 
5.901603e+03 3.771815e+16 0.000000e+00 3.771814e+16 
5.956210e+03 3.555499e+16 0.000000e+00 3.555498e+16 
6.011322e+03 3.352050e+16 0.000000e+00 3.352047e+16 
6.066944e+03 3.160648e+16 0.000000e+00 3.160652e+16 
6.123081e+03 2.980527e+16 0.000000e+00 2.980528e+16 
6.179737e+03 2.810974e+16 0.000000e+00 2.810973e+16 
6.236918e+03 2.651374e+16 0.000000e+00 2.651377e+16 
6.294627e+03 2.501196e+16 0.000000e+00 2.501190e+16 
6.352871e+03 2.359872e+16 0.000000e+00 2.359871e+16 
6.411653e+03 2.226862e+16 0.000000e+00 2.226861e+16 
6.470979e+03 2.101661e+16 0.000000e+00 2.101661e+16 
6.530854e+03 1.983797e+16 0.000000e+00 1.983796e+16 
6.591284e+03 1.872825e+16 0.000000e+00 1.872825e+16 
6.652272e+03 1.768330e+16 0.000000e+00 1.768329e+16 
6.713825e+03 1.669919e+16 0.000000e+00 1.669919e+16 
6.775947e+03 1.577228e+16 0.000000e+00 1.577228e+16 
6.838644e+03 1.489913e+16 0.000000e+00 1.489912e+16 
6.901921e+03 1.407650e+16 0.000000e+00 1.407649e+16 
6.965784e+03 1.330138e+16 0.000000e+00 1.330138e+16 
7.030238e+03 1.257089e+16 0.000000e+00 1.257088e+16 
7.095288e+03 1.188229e+16 0.000000e+00 1.188230e+16 
7.160939e+03 1.123309e+16 0.000000e+00 1.123308e+16 
7.227199e+03 1.062093e+16 0.000000e+00 1.062092e+16 
7.294071e+03 1.004360e+16 0.000000e+00 1.004360e+16 
7.361563e+03 9.499051e+15 0.000000e+00 9.499051e+15 
7.429678e+03 8.985336e+15 0.000000e+00 8.985334e+15 
7.498424e+03 8.500635e+15 0.000000e+00 8.500634e+15 
7.567806e+03 8.043241e+15 0.000000e+00 8.043240e+15 
7.637830e+03 7.611551e+15 0.000000e+00 7.611550e+15 
7.708502e+03 7.204059e+15 0.000000e+00 7.204057e+15 
7.779828e+03 6.819351e+15 0.000000e+00 6.819347e+15 
7.851814e+03 6.456101e+15 0.000000e+00 6.456104e+15 
7.924466e+03 6.113032e+15 0.000000e+00 6.113030e+15 
7.997790e+03 5.788930e+15 0.000000e+00 5.788932e+15 
8.071793e+03 5.482712e+15 0.000000e+00 5.482712e+15 
8.146480e+03 5.193363e+15 0.000000e+00 5.193361e+15 
8.221859e+03 4.919928e+15 0.000000e+00 4.919929e+15 
8.297935e+03 4.661506e+15 0.000000e+00 4.661505e+15 
8.374714e+03 4.417247e+15 0.000000e+00 4.417247e+15 
8.452205e+03 4.186352e+15 0.000000e+00 4.186351e+15 
8.530412e+03 3.968067e+15 0.000000e+00 3.968066e+15 
8.609343e+03 3.761681e+15 0.000000e+00 3.761681e+15 
8.689004e+03 3.566527e+15 0.000000e+00 3.566526e+15 
8.769403e+03 3.381972e+15 0.000000e+00 3.381972e+15 
8.850545e+03 3.207422e+15 0.000000e+00 3.207421e+15 
8.932438e+03 3.042317e+15 0.000000e+00 3.042319e+15 
9.015089e+03 2.886128e+15 0.000000e+00 2.886125e+15 
9.098504e+03 2.738358e+15 0.000000e+00 2.738335e+15 
9.182692e+03 2.598537e+15 0.000000e+00 2.598548e+15 
9.267658e+03 2.466222e+15 0.000000e+00 2.466274e+15 
9.353411e+03 2.340997e+15 0.000000e+00 2.340814e+15 
9.439957e+03 2.222467e+15 0.000000e+00 2.219409e+15 
9.527304e+03 2.110262e+15 0.000000e+00 2.094304e+15 
9.615459e+03 2.004031e+15 0.000000e+00 1.064350e+15 
9.704429e+03 1.903444e+15 0.000000e+00 7.947384e+13 
9.794223e+03 1.808190e+15 0.000000e+00 0.000000e+00 
9.884848e+03 1.717976e+15 0.000000e+00 0.000000e+00 
9.976312e+03 1.632523e+15 0.000000e+00 0.000000e+00 
1.006862e+04 1.551566e+15 0.000000e+00 0.000000e+00 
1.016179e+04 1.474853e+15 0.000000e+00 0.000000e+00 
1.025581e+04 1.402148e+15 0.000000e+00 0.000000e+00 
1.035071e+04 1.333230e+15 0.000000e+00 0.000000e+00 
1.044648e+04 1.267889e+15 0.000000e+00 0.000000e+00 
1.054314e+04 1.205928e+15 0.000000e+00 0.000000e+00 
1.064070e+04 1.147161e+15 0.000000e+00 0.000000e+00 
1.073915e+04 1.091415e+15 0.000000e+00 0.000000e+00 
1.083852e+04 1.038524e+15 0.000000e+00 0.000000e+00 
1.093881e+04 9.883341e+14 0.000000e+00 0.000000e+00 
1.104002e+04 9.406983e+14 0.000000e+00 0.000000e+00 
1.114218e+04 8.954791e+14 0.000000e+00 0.000000e+00 
1.124527e+04 8.525468e+14 0.000000e+00 0.000000e+00 
1.134932e+04 8.117788e+14 0.000000e+00 0.000000e+00 
1.145434e+04 7.730597e+14 0.000000e+00 0.000000e+00 
1.156032e+04 7.362804e+14 0.000000e+00 0.000000e+00 
1.166729e+04 7.013381e+14 0.000000e+00 0.000000e+00 
1.177525e+04 6.681357e+14 0.000000e+00 0.000000e+00 
1.188420e+04 6.365816e+14 0.000000e+00 0.000000e+00 
1.199416e+04 6.065894e+14 0.000000e+00 0.000000e+00 
1.210515e+04 5.780771e+14 0.000000e+00 0.000000e+00 
1.221715e+04 5.509678e+14 0.000000e+00 0.000000e+00 
1.233020e+04 5.251885e+14 0.000000e+00 0.000000e+00 
1.244429e+04 5.006702e+14 0.000000e+00 0.000000e+00 
1.255943e+04 4.773478e+14 0.000000e+00 0.000000e+00 
1.267564e+04 4.551598e+14 0.000000e+00 0.000000e+00 
1.279293e+04 4.340480e+14 0.000000e+00 0.000000e+00 
1.291130e+04 4.139573e+14 0.000000e+00 0.000000e+00 
1.303077e+04 3.948357e+14 0.000000e+00 0.000000e+00 
1.315134e+04 3.766338e+14 0.000000e+00 0.000000e+00 
1.327303e+04 3.593052e+14 0.000000e+00 0.000000e+00 
1.339584e+04 3.428056e+14 0.000000e+00 0.000000e+00 
1.351979e+04 3.270934e+14 0.000000e+00 0.000000e+00 
1.364489e+04 3.121289e+14 0.000000e+00 0.000000e+00 
1.377114e+04 2.978749e+14 0.000000e+00 0.000000e+00 
1.389857e+04 2.842957e+14 0.000000e+00 0.000000e+00 
1.402717e+04 2.713579e+14 0.000000e+00 0.000000e+00 
1.415696e+04 2.590297e+14 0.000000e+00 0.000000e+00 
1.428795e+04 2.472808e+14 0.000000e+00 0.000000e+00 
1.442016e+04 2.360828e+14 0.000000e+00 0.000000e+00 
1.455359e+04 2.254085e+14 0.000000e+00 0.000000e+00 
1.468825e+04 2.152323e+14 0.000000e+00 0.000000e+00 
1.482416e+04 2.055298e+14 0.000000e+00 0.000000e+00 
1.496132e+04 1.962780e+14 0.000000e+00 0.000000e+00 
1.509976e+04 1.874549e+14 0.000000e+00 0.000000e+00 
1.523947e+04 1.790397e+14 0.000000e+00 0.000000e+00 
1.538048e+04 1.710128e+14 0.000000e+00 0.000000e+00 
1.552280e+04 1.633555e+14 0.000000e+00 0.000000e+00 
1.566643e+04 1.560499e+14 0.000000e+00 0.000000e+00 
1.581139e+04 1.490792e+14 0.000000e+00 0.000000e+00 
1.595769e+04 1.424274e+14 0.000000e+00 0.000000e+00 
1.610534e+04 1.360793e+14 0.000000e+00 0.000000e+00 
1.625436e+04 1.300205e+14 0.000000e+00 0.000000e+00 
1.640476e+04 1.242372e+14 0.000000e+00 0.000000e+00 
1.655656e+04 1.187164e+14 0.000000e+00 0.000000e+00 
1.670975e+04 1.134458e+14 0.000000e+00 0.000000e+00 
1.686437e+04 1.084135e+14 0.000000e+00 0.000000e+00 
1.702041e+04 1.036084e+14 0.000000e+00 0.000000e+00 
1.717790e+04 9.901982e+13 0.000000e+00 0.000000e+00 
1.733684e+04 9.463767e+13 0.000000e+00 0.000000e+00 
1.749726e+04 9.045234e+13 0.000000e+00 0.000000e+00 
1.765916e+04 8.645467e+13 0.000000e+00 0.000000e+00 
1.782256e+04 8.263597e+13 0.000000e+00 0.000000e+00 
1.798747e+04 7.898795e+13 0.000000e+00 0.000000e+00 
1.815390e+04 7.550275e+13 0.000000e+00 0.000000e+00 
1.832188e+04 7.217285e+13 0.000000e+00 0.000000e+00 
1.849141e+04 6.899115e+13 0.000000e+00 0.000000e+00 
1.866251e+04 6.595083e+13 0.000000e+00 0.000000e+00 
1.883519e+04 6.304544e+13 0.000000e+00 0.000000e+00 
1.900947e+04 6.026882e+13 0.000000e+00 0.000000e+00 
1.918536e+04 5.761511e+13 0.000000e+00 0.000000e+00 
1.936288e+04 5.507872e+13 0.000000e+00 0.000000e+00 
1.954204e+04 5.265434e+13 0.000000e+00 0.000000e+00 
1.972287e+04 5.033690e+13 0.000000e+00 0.000000e+00 
1.990536e+04 4.812157e+13 0.000000e+00 0.000000e+00 
2.008954e+04 4.600374e+13 0.000000e+00 0.000000e+00 
2.027543e+04 4.397905e+13 0.000000e+00 0.000000e+00 
2.046303e+04 4.204329e+13 0.000000e+00 0.000000e+00 
2.065238e+04 4.019250e+13 0.000000e+00 0.000000e+00 
2.084347e+04 3.842287e+13 0.000000e+00 0.000000e+00 
2.103633e+04 3.673078e+13 0.000000e+00 0.000000e+00 
2.123098e+04 3.511277e+13 0.000000e+00 0.000000e+00 
2.142743e+04 3.356556e+13 0.000000e+00 0.000000e+00 
2.162569e+04 3.208598e+13 0.000000e+00 0.000000e+00 
2.182579e+04 3.067106e+13 0.000000e+00 0.000000e+00 
2.202774e+04 2.931792e+13 0.000000e+00 0.000000e+00 
2.223156e+04 2.802384e+13 0.000000e+00 0.000000e+00 
2.243727e+04 2.678621e+13 0.000000e+00 0.000000e+00 
2.264488e+04 2.560255e+13 0.000000e+00 0.000000e+00 
2.285441e+04 2.447048e+13 0.000000e+00 0.000000e+00 
2.306588e+04 2.338774e+13 0.000000e+00 0.000000e+00 
2.327930e+04 2.235215e+13 0.000000e+00 0.000000e+00 
2.349471e+04 2.136167e+13 0.000000e+00 0.000000e+00 
2.371210e+04 2.041430e+13 0.000000e+00 0.000000e+00 
2.393150e+04 1.950818e+13 0.000000e+00 0.000000e+00 
2.415294e+04 1.864150e+13 0.000000e+00 0.000000e+00 
2.437642e+04 1.781255e+13 0.000000e+00 0.000000e+00 
2.460198e+04 1.701967e+13 0.000000e+00 0.000000e+00 
2.482962e+04 1.626130e+13 0.000000e+00 0.000000e+00 
2.505936e+04 1.553595e+13 0.000000e+00 0.000000e+00 
2.529123e+04 1.484217e+13 0.000000e+00 0.000000e+00 
2.552525e+04 1.417860e+13 0.000000e+00 0.000000e+00 
2.576143e+04 1.354394e+13 0.000000e+00 0.000000e+00 
2.599980e+04 1.293693e+13 0.000000e+00 0.000000e+00 
2.624037e+04 1.235637e+13 0.000000e+00 0.000000e+00 
2.648317e+04 1.180112e+13 0.000000e+00 0.000000e+00 
2.672822e+04 1.127010e+13 0.000000e+00 0.000000e+00 
2.697553e+04 1.076225e+13 0.000000e+00 0.000000e+00 
2.722513e+04 1.027657e+13 0.000000e+00 0.000000e+00 
2.747704e+04 9.812110e+12 0.000000e+00 0.000000e+00 
2.773129e+04 9.367956e+12 0.000000e+00 0.000000e+00 
2.798788e+04 8.943233e+12 0.000000e+00 0.000000e+00 
2.824685e+04 8.537104e+12 0.000000e+00 0.000000e+00 
2.850821e+04 8.148770e+12 0.000000e+00 0.000000e+00 
2.877200e+04 7.777464e+12 0.000000e+00 0.000000e+00 
